   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/utaipan.xml
name:                    utaipan
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 10:32:22 EEST
tool:                    ULTIMATE Taipan 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
MicroHttpServer.yml             TIMEOUT                        120.82      131.26        None
MojoJson.yml                    TIMEOUT                        120.90      128.33        None
NTSC-CRT.yml                    true                            15.04       17.44        None
NanoNNG.yml                     TIMEOUT                        120.82      126.43        None
NanoNNGFixed.yml                TIMEOUT                        120.86      125.65        None
admesh.yml                      TIMEOUT                        120.87      125.92        None
admeshFixed.yml                 TIMEOUT                        120.91      126.04        None
asterisk.yml                    unknown                         19.51       21.10        None
bzip3.yml                       TIMEOUT                        120.42      129.51        None
bzip3Fixed.yml                  TIMEOUT                        120.72      129.34        None
cups.yml                        unknown                         71.89       79.19        None
dlt-daemon.yml                  unknown                         19.88       22.36        None
editorconfig-core-c.yml         unknown                         37.76       42.93        None
editorconfig-core-cFixed.yml    unknown                         38.46       43.19        None
flatcc.yml                      unknown                         20.04       23.29        None
frr.yml                         unknown                         37.24       41.79        None
frrFixed.yml                    unknown                         40.38       46.88        None
gpac_1.yml                      TIMEOUT                        120.87      126.21        None
gpac_10.yml                     false(valid-deref)              24.36       25.65        None
gpac_11.yml                     TIMEOUT                        120.90      125.85        None
gpac_12.yml                     TIMEOUT                        120.91      125.84        None
gpac_13.yml                     TIMEOUT                        120.81      128.49        None
gpac_14.yml                     TIMEOUT                        120.88      126.06        None
gpac_16.yml                     false(valid-deref)              36.68       38.54        None
gpac_16Fixed.yml                TIMEOUT                        120.80      131.16        None
gpac_17.yml                     TIMEOUT                        120.16      128.35        None
gpac_18.yml                     false(valid-deref)              21.96       23.83        None
gpac_19.yml                     TIMEOUT                        120.71      134.15        None
gpac_1Fixed.yml                 TIMEOUT                        120.75      134.32        None
gpac_3.yml                      TIMEOUT                        120.22      131.77        None
gpac_5.yml                      false(valid-deref)               7.07        7.68        None
gpac_5Fixed.yml                 true                             7.50        8.20        None
gpac_6.yml                      TIMEOUT                        120.94      132.81        None
